[Header]
TITLE,default name
FILEOPENTIME,1638087559.00,11/28/2021,10:19 AM
BYAPP,Resistivity,2.0,1.0
INFO,BRT Module,BRT_MODULE_NAME
INFO,3101-225 D0,BRT_HW_VERSION
INFO,BRT Module 01.03.04,BRT_SOFTWARE_VERSION
INFO,BRT282,BRT_SERIAL_NUMBER
INFO,,Sample1 Name
INFO,1,Sample1 Cross Section
INFO,1,Sample1 Length
INFO,Ohm-m,Sample1 Units
INFO,,Sample2 Name
INFO,1,Sample2 Cross Section
INFO,1,Sample2 Length
INFO,Ohm-m,Sample2 Units
INFO,,Sample3 Name
INFO,1,Sample3 Cross Section
INFO,1,Sample3 Length
INFO,Ohm,Sample3 Units
INFO,,Sample4 Name
INFO,1,Sample4 Cross Section
INFO,1,Sample4 Length
INFO,Ohm-m,Sample4 Units
FIELDGROUP,Resistivity,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
STARTUPGROUP,Resistivity
STARTUPAXIS,X,2,LINEAR,AUTO
STARTUPAXIS,Y1,7,LINEAR,AUTO
STARTUPAXIS,Y2,9,LINEAR,AUTO
STARTUPAXIS,Y3,11,LINEAR,AUTO
PLOT_APPEARANCE,ALL,HORZ_GRID_ON,VERT_GRID_ON,MARKERS_AND_LINES,ALL_LINES
DATATYPE,TIME,2
DATATYPE,COMMENT,1
[Data]
Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (degrees),Bridge 1 Resistivity (Ohm-m),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm-m),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm-m),Bridge 2 Std. Dev. (Ohm-m),Bridge 3 Std. Dev. (Ohm),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms)
,28751213.891,,89.1092303466797,-1.#QNAN,2.60480037539423e-009,,,,,299825.34125,9.99890232086182,,,,,8.9322357680163,,25,,,299825.34125,
,28751226.328,,88.4666738891602,-1.#QNAN,2.60480037539423e-009,,,,,299890.20625,9.99890232086182,,,,,8.75304512442357,,25,,,299890.20625,
,28751239.203,,87.8297772216797,-1.#QNAN,2.60480037539423e-009,,,,,299952.59,9.99890232086182,,,,,8.98819127508204,,25,,,299952.59,
,28751252.5,,87.1874432373047,-1.#QNAN,2.60480037539423e-009,,,,,300015.35375,9.99890232086182,,,,,8.94995955985539,,25,,,300015.35375,
,28751264.781,,86.5507138061523,-1.#QNAN,2.60480037539423e-009,,,,,300079.12625,9.99890232086182,,,,,9.00046707636739,,25,,,300079.12625,
,28751278.094,,85.8912118530273,-1.#QNAN,2.60480037539423e-009,,,,,300143.5175,9.99890232086182,,,,,8.69505102650442,,25,,,300143.5175,
,28751291.281,,85.23076171875,-1.#QNAN,2.60480037539423e-009,,,,,300207.57875,9.99890232086182,,,,,8.68677281691286,,25,,,300207.57875,
,28751304.656,,84.5681695556641,-1.#QNAN,2.60480037539423e-009,,,,,300275.045,9.99890232086182,,,,,9.03744009586388,,25,,,300275.045,
,28751317.219,,83.9389028930664,-1.#QNAN,2.60480037539423e-009,,,,,300333.5225,9.99890232086182,,,,,8.92802043849561,,25,,,300333.5225,
,28751330.156,,83.2886840820313,-1.#QNAN,2.60480037539423e-009,,,,,300397.46125,9.99890232086182,,,,,9.34464405081988,,25,,,300397.46125,
,28751343.219,,82.6484857177734,-1.#QNAN,2.60480037539423e-009,,,,,300463.415,9.99890232086182,,,,,9.00516616049504,,25,,,300463.415,
,28751356.906,,81.9864868164063,-1.#QNAN,2.60480037539423e-009,,,,,300525.95375,9.99890232086182,,,,,8.84642910226087,,25,,,300525.95375,
,28751369.094,,81.3782379150391,-1.#QNAN,2.60480037539423e-009,,,,,300584.91375,9.99890232086182,,,,,8.86555945957445,,25,,,300584.91375,
,28751381.75,,80.7302682495117,-1.#QNAN,2.60480037539423e-009,,,,,300648.91125,9.99890232086182,,,,,8.74371024634682,,25,,,300648.91125,
,28751394.594,,80.1061309814453,-1.#QNAN,2.60480037539423e-009,,,,,300708.61875,9.99890232086182,,,,,8.76295340721336,,25,,,300708.61875,
,28751406.891,,79.4762789916992,-1.#QNAN,2.60480037539423e-009,,,,,300769.49625,9.99890232086182,,,,,8.44272118547243,,25,,,300769.49625,
,28751420.281,,78.8126052856445,-1.#QNAN,2.60480037539423e-009,,,,,300834.9625,9.99890232086182,,,,,8.82360486465805,,25,,,300834.9625,
,28751433.281,,78.1604086303711,-1.#QNAN,2.60480037539423e-009,,,,,300897.1425,9.99890232086182,,,,,8.73422213780592,,25,,,300897.1425,
,28751446.672,,77.4959838867187,-1.#QNAN,2.60480037539423e-009,,,,,300960.84625,9.99890232086182,,,,,8.79034799626885,,25,,,300960.84625,
,28751459.531,,76.8565927124023,-1.#QNAN,2.60480037539423e-009,,,,,301021.54375,9.99890232086182,,,,,8.6069190646905,,25,,,301021.54375,
,28751472.859,,76.2014633178711,-1.#QNAN,2.60480037539423e-009,,,,,301084.0525,9.99890232086182,,,,,8.63536885934319,,25,,,301084.0525,
,28751485.375,,75.5881121826172,-1.#QNAN,2.60480037539423e-009,,,,,301145.8875,9.99890232086182,,,,,8.86268040052421,,25,,,301145.8875,
,28751497.875,,74.9672366333008,-1.#QNAN,2.60480037539423e-009,,,,,301202.395,9.99890232086182,,,,,8.62443297360533,,25,,,301202.395,
,28751510.656,,74.3106695556641,-1.#QNAN,2.60480037539423e-009,,,,,301265.14375,9.99890232086182,,,,,8.64551967067201,,25,,,301265.14375,
,28751524.109,,73.6428350830078,-1.#QNAN,2.60480037539423e-009,,,,,301328.28875,9.99890232086182,,,,,8.55586018646129,,25,,,301328.28875,
,28751536.672,,73.0377255249023,-1.#QNAN,2.60480037539423e-009,,,,,301385.53,9.99890232086182,,,,,8.59960116858852,,25,,,301385.53,
,28751548.953,,72.4022805786133,-1.#QNAN,2.60480037539423e-009,,,,,301446.24125,9.99890232086182,,,,,8.62276794742821,,25,,,301446.24125,
,28751561.75,,71.7879321289062,-1.#QNAN,2.60480037539423e-009,,,,,301504.02625,9.99890232086182,,,,,8.56132109385405,,25,,,301504.02625,
,28751574.312,,71.1689797973633,-1.#QNAN,2.60480037539423e-009,,,,,301562.95875,9.99890232086182,,,,,8.5775495381316,,25,,,301562.95875,
,28751586.578,,70.5538970947266,-1.#QNAN,2.60480037539423e-009,,,,,301618.6975,9.99890232086182,,,,,8.49022246843253,,25,,,301618.6975,
,28751598.812,,69.9440704345703,-1.#QNAN,2.60480037539423e-009,,,,,301676.0825,9.99890232086182,,,,,8.46308061644859,,25,,,301676.0825,
,28751611.875,,69.2951214599609,-1.#QNAN,2.60480037539423e-009,,,,,301736.9175,9.99890232086182,,,,,8.47018679434254,,25,,,301736.9175,
,28751624.219,,68.6861712646484,-1.#QNAN,2.60480037539423e-009,,,,,301795.35625,9.99890232086182,,,,,8.45051260753323,,25,,,301795.35625,
,28751636.531,,68.0710549926758,-1.#QNAN,2.60480037539423e-009,,,,,301855.03625,9.99890232086182,,,,,8.46403524201814,,25,,,301855.03625,
,28751648.734,,67.4457141113281,-1.#QNAN,2.60480037539423e-009,,,,,301911.1675,9.99890232086182,,,,,8.15083875962171,,25,,,301911.1675,
,28751661.547,,66.8095809936523,-1.#QNAN,2.60480037539423e-009,,,,,301969.54875,9.99890232086182,,,,,8.16878974980765,,25,,,301969.54875,
,28751674.922,,66.1424856567383,-1.#QNAN,2.60480037539423e-009,,,,,302031.0825,9.99890232086182,,,,,8.36121931319352,,25,,,302031.0825,
,28751687.75,,65.5049963378906,-1.#QNAN,2.60480037539423e-009,,,,,302092.76,9.99890232086182,,,,,8.47450111743772,,25,,,302092.76,
,28751700.734,,64.886510925293,-1.#QNAN,2.60480037539423e-009,,,,,302147.725,9.99890232086182,,,,,8.38177034382831,,25,,,302147.725,
,28751712.969,,64.2635733032227,-1.#QNAN,2.60480037539423e-009,,,,,302207.13875,9.99890232086182,,,,,8.6494810444828,,25,,,302207.13875,
,28751725.422,,63.6519641113281,-1.#QNAN,2.60480037539423e-009,,,,,302261.3325,9.99890232086182,,,,,8.35964423485823,,25,,,302261.3325,
,28751737.656,,63.0203700256348,-1.#QNAN,2.60480037539423e-009,,,,,302322.14,9.99890232086182,,,,,8.48611482938223,,25,,,302322.14,
,28751750.797,,62.3612251281738,-1.#QNAN,2.60480037539423e-009,,,,,302380.56625,9.99890232086182,,,,,8.1270073391757,,25,,,302380.56625,
,28751763.781,,61.7202732849121,-1.#QNAN,2.60480037539423e-009,,,,,302438.77875,9.99890232086182,,,,,8.29345540699958,,25,,,302438.77875,
,28751776.375,,61.1084664916992,-1.#QNAN,2.60480037539423e-009,,,,,302494.645,9.99890232086182,,,,,8.28322684247076,,25,,,302494.645,
,28751788.891,,60.4771208190918,-1.#QNAN,2.60480037539423e-009,,,,,302553.19125,9.99890232086182,,,,,8.19629552016679,,25,,,302553.19125,
,28751801.766,,59.8577819824219,-1.#QNAN,2.60480037539423e-009,,,,,302606.34375,9.99890232086182,,,,,8.20918396029382,,25,,,302606.34375,
,28751814.469,,59.2176893615723,-1.#QNAN,2.60480037539423e-009,,,,,302665.9025,9.99890232086182,,,,,8.19628341930954,,25,,,302665.9025,
,28751826.797,,58.5794284057617,-1.#QNAN,2.60480037539423e-009,,,,,302722.41875,9.99890232086182,,,,,8.05648508372584,,25,,,302722.41875,
,28751839.766,,57.9515975952148,-1.#QNAN,2.60480037539423e-009,,,,,302784.1625,9.99890232086182,,,,,9.09203498110606,,25,,,302784.1625,
,28751852.859,,57.2905206298828,-1.#QNAN,2.60480037539423e-009,,,,,302841.575,9.99890232086182,,,,,7.88201010999247,,25,,,302841.575,
,28751865.828,,56.665902557373,-1.#QNAN,2.60480037539423e-009,,,,,302896.79125,9.99890232086182,,,,,8.06436301301374,,25,,,302896.79125,
,28751878.672,,56.0359809875488,-1.#QNAN,2.60480037539423e-009,,,,,302955.0425,9.99890232086182,,,,,8.02496638305848,,25,,,302955.0425,
,28751891.109,,55.4158793640137,-1.#QNAN,2.60480037539423e-009,,,,,303010.3525,9.99890232086182,,,,,8.15212662923618,,25,,,303010.3525,
,28751903.312,,54.7888981628418,-1.#QNAN,2.60480037539423e-009,,,,,303069.6175,9.99890232086182,,,,,8.07620659189938,,25,,,303069.6175,
,28751916.219,,54.1434371948242,-1.#QNAN,2.60480037539423e-009,,,,,303123.94625,9.99890232086182,,,,,8.02210139039475,,25,,,303123.94625,
,28751929.375,,53.5054022216797,-1.#QNAN,2.60480037539423e-009,,,,,303180.57125,9.99890232086182,,,,,8.09812638076897,,25,,,303180.57125,
,28751942.031,,52.8681475830078,-1.#QNAN,2.60480037539423e-009,,,,,303237.765,9.99890232086182,,,,,8.14528248933422,,25,,,303237.765,
,28751954.781,,52.2194827270508,-1.#QNAN,2.60480037539423e-009,,,,,303294.9725,9.99890232086182,,,,,8.01781482788533,,25,,,303294.9725,
,28751967.687,,51.6008906555176,-1.#QNAN,2.60480037539423e-009,,,,,303349.01875,9.99890232086182,,,,,7.98821916999105,,25,,,303349.01875,
,28751980.953,,50.921400604248,-1.#QNAN,2.60480037539423e-009,,,,,303410.515,9.99890232086182,,,,,8.01906887975419,,25,,,303410.515,
,28751993.703,,50.2867218017578,-1.#QNAN,2.60480037539423e-009,,,,,303467.24875,9.99890232086182,,,,,7.99973296673473,,25,,,303467.24875,
,28752006.719,,49.6519348144531,-1.#QNAN,2.60480037539423e-009,,,,,303522.9625,9.99890232086182,,,,,7.92668027183107,,25,,,303522.9625,
,28752019.391,,49.0236434936523,-1.#QNAN,2.60480037539423e-009,,,,,303577.7625,9.99890232086182,,,,,8.42218481283119,,25,,,303577.7625,
,28752031.953,,48.384439239502,-1.#QNAN,2.60480037539423e-009,,,,,303632.1075,9.99890232086182,,,,,7.84864295843954,,25,,,303632.1075,
,28752044.875,,47.7432458496094,-1.#QNAN,2.60480037539423e-009,,,,,303689.49625,9.99890232086182,,,,,7.95617401494303,,25,,,303689.49625,
,28752058.141,,47.083251953125,-1.#QNAN,2.60480037539423e-009,,,,,303747.52,9.99890232086182,,,,,7.909778154544,,25,,,303747.52,
,28752070.937,,46.4498683166504,-1.#QNAN,2.60480037539423e-009,,,,,303802.325,9.99890232086182,,,,,7.86530591327349,,25,,,303802.325,
,28752084.172,,45.811294708252,-1.#QNAN,2.60480037539423e-009,,,,,303857.62125,9.99890232086182,,,,,7.84970243825463,,25,,,303857.62125,
,28752096.703,,45.1653686523438,-1.#QNAN,2.60480037539423e-009,,,,,303914.44375,9.99890232086182,,,,,7.75107886895834,,25,,,303914.44375,
,28752109.625,,44.5242317199707,-1.#QNAN,2.60480037539423e-009,,,,,303969.6425,9.99890232086182,,,,,7.83150617784803,,25,,,303969.6425,
,28752122.516,,43.8876838684082,-1.#QNAN,2.60480037539423e-009,,,,,304024.02125,9.99890232086182,,,,,7.68360070061963,,25,,,304024.02125,
,28752135.562,,43.2393566894531,-1.#QNAN,2.60480037539423e-009,,,,,304082.78125,9.99890232086182,,,,,8.01610660407474,,25,,,304082.78125,
,28752148.703,,42.6042070007324,-1.#QNAN,2.60480037539423e-009,,,,,304133.96125,9.99890232086182,,,,,7.75487930764702,,25,,,304133.96125,
,28752161,,41.978550567627,-1.#QNAN,2.60480037539423e-009,,,,,304188.9025,9.99890232086182,,,,,7.44014712116436,,25,,,304188.9025,
,28752173.969,,41.3335568237305,-1.#QNAN,2.60480037539423e-009,,,,,304245.86375,9.99890232086182,,,,,7.95458587239884,,25,,,304245.86375,
,28752186.594,,40.7060098266602,-1.#QNAN,2.60480037539423e-009,,,,,304301.7325,9.99890232086182,,,,,7.87780808534279,,25,,,304301.7325,
,28752199.344,,40.0674392700195,-1.#QNAN,2.60480037539423e-009,,,,,304354.69625,9.99890232086182,,,,,7.68809841897232,,25,,,304354.69625,
,28752212.297,,39.4513327026367,-1.#QNAN,2.60480037539423e-009,,,,,304408.0225,9.99890232086182,,,,,7.72789836941505,,25,,,304408.0225,
,28752224.656,,38.8379713439941,-1.#QNAN,2.60480037539423e-009,,,,,304463.2125,9.99890232086182,,,,,8.05760434576982,,25,,,304463.2125,
,28752237.203,,38.2115068054199,-1.#QNAN,2.60480037539423e-009,,,,,304519.13625,9.99890232086182,,,,,8.13788885309646,,25,,,304519.13625,
,28752249.609,,37.5727920532227,-1.#QNAN,2.60480037539423e-009,,,,,304575.305,9.99890232086182,,,,,7.87221901851,,25,,,304575.305,
,28752262.625,,36.9219923400879,-1.#QNAN,2.60480037539423e-009,,,,,304632.41125,9.99890232086182,,,,,8.16708601309626,,25,,,304632.41125,
,28752275.859,,36.2694105529785,-1.#QNAN,2.60480037539423e-009,,,,,304692.92375,9.99890232086182,,,,,8.19915733659706,,25,,,304692.92375,
,28752288.797,,35.6221661376953,-1.#QNAN,2.60480037539423e-009,,,,,304752.32125,9.99890232086182,,,,,8.31064671098963,,25,,,304752.32125,
,28752301.625,,34.992038269043,-1.#QNAN,2.60480037539423e-009,,,,,304813.36625,9.99890232086182,,,,,8.67692877794777,,25,,,304813.36625,
,28752314.328,,34.3557565307617,-1.#QNAN,2.60480037539423e-009,,,,,304869.74125,9.99890232086182,,,,,8.50551022711941,,25,,,304869.74125,
,28752327.578,,33.725018157959,-1.#QNAN,2.60480037539423e-009,,,,,304930.43875,9.99890232086182,,,,,8.76700878950366,,25,,,304930.43875,
,28752339.859,,33.0962980651856,-1.#QNAN,2.60480037539423e-009,,,,,304994.95375,9.99890232086182,,,,,9.11028451452241,,25,,,304994.95375,
,28752352.891,,32.4888201904297,-1.#QNAN,2.60480037539423e-009,,,,,305053.235,9.99890232086182,,,,,9.02193659730661,,25,,,305053.235,
,28752365.312,,31.869087677002,-1.#QNAN,2.60480037539423e-009,,,,,305116.345,9.99890232086182,,,,,9.37061420849942,,25,,,305116.345,
,28752377.828,,31.2201628875732,-1.#QNAN,2.60480037539423e-009,,,,,305183.83125,9.99890232086182,,,,,9.71243640382976,,25,,,305183.83125,
,28752390.625,,30.5841899108887,-1.#QNAN,2.60480037539423e-009,,,,,305251.6025,9.99890232086182,,,,,9.64745218906186,,25,,,305251.6025,
,28752403.359,,29.9546012878418,-1.#QNAN,2.60480037539423e-009,,,,,305322.30375,9.99890232086182,,,,,9.98209456547385,,25,,,305322.30375,
,28752416.297,,29.3153199768066,-1.#QNAN,2.60480037539423e-009,,,,,305396.86875,9.99890232086182,,,,,10.7028869156914,,25,,,305396.86875,
,28752429.062,,28.690991897583,-1.#QNAN,2.60480037539423e-009,,,,,305476.5475,9.99890232086182,,,,,11.5699986242031,,25,,,305476.5475,
,28752441.734,,28.0874829864502,-1.#QNAN,2.60480037539423e-009,,,,,305551.6625,9.99890232086182,,,,,12.0409045830748,,25,,,305551.6625,
,28752454.016,,27.4645067596436,-1.#QNAN,2.60480037539423e-009,,,,,305640.92375,9.99890232086182,,,,,13.3593829952461,,25,,,305640.92375,
,28752466.875,,26.8459689331055,-1.#QNAN,2.60480037539423e-009,,,,,305734.865,9.99890232086182,,,,,14.8432216188853,,25,,,305734.865,
,28752479.297,,26.23692237854,-1.#QNAN,2.60480037539423e-009,,,,,305848.85,9.99890232086182,,,,,17.9202274539681,,25,,,305848.85,
,28752492.016,,25.5947152709961,-1.#QNAN,2.60480037539423e-009,,,,,305989.6225,9.99890232086182,,,,,22.7602636639117,,25,,,305989.6225,
,28752504.859,,24.9609111022949,-1.#QNAN,2.60480037539423e-009,,,,,306179.44375,9.99890232086182,,,,,33.0087146233971,,25,,,306179.44375,
,28752518.766,,24.3000022888184,-1.#QNAN,2.60480037539423e-009,,,,,306497.00625,9.99890232086182,,,,,54.5746779861771,,25,,,306497.00625,
,28752531.219,,23.6747992706299,-1.#QNAN,2.60480037539423e-009,,,,,306970.98875,9.99890232086182,,,,,80.7399485092622,,25,,,306970.98875,
,28752544.406,,23.0363664245605,-1.#QNAN,2.60480037539423e-009,,,,,307623.85375,9.99890232086182,,,,,97.822535302894,,25,,,307623.85375,
,28752557.266,,22.4097541809082,-1.#QNAN,2.60480037539423e-009,,,,,308313.0775,9.99890232086182,,,,,98.2296782387566,,25,,,308313.0775,
,28752570.078,,21.7834421539307,-1.#QNAN,2.60480037539423e-009,,,,,308976.63625,9.99890232086182,,,,,91.9162777304238,,25,,,308976.63625,
,28752582.969,,21.1580264282227,-1.#QNAN,2.60480037539423e-009,,,,,309592.32375,9.99890232086182,,,,,85.0931805757263,,25,,,309592.32375,
,28752596.328,,20.5379620361328,-1.#QNAN,2.60480037539423e-009,,,,,310173.4575,9.99890232086182,,,,,80.8288937113069,,25,,,310173.4575,
,28752608.891,,19.9313101959229,-1.#QNAN,2.60480037539423e-009,,,,,310730.29,9.99890232086182,,,,,82.2644637820169,,25,,,310730.29,
,28752621.703,,19.3196156311035,-1.#QNAN,2.60480037539423e-009,,,,,311288.42375,9.99890232086182,,,,,78.3811311164102,,25,,,311288.42375,
,28752634.437,,18.7134202575684,-1.#QNAN,2.60480037539423e-009,,,,,311839.30125,9.99890232086182,,,,,79.9615532043039,,25,,,311839.30125,
,28752646.875,,18.1114192199707,-1.#QNAN,2.60480037539423e-009,,,,,312392.585,9.99890232086182,,,,,80.8360524562462,,25,,,312392.585,
,28752659.359,,17.5172172546387,-1.#QNAN,2.60480037539423e-009,,,,,312946.88125,9.99890232086182,,,,,86.3608780839318,,25,,,312946.88125,
,28752672.062,,16.9060633087158,-1.#QNAN,2.60480037539423e-009,,,,,313528.395,9.99890232086182,,,,,83.4013296300342,,25,,,313528.395,
,28752684.797,,16.3079867553711,-1.#QNAN,2.60480037539423e-009,,,,,314111.15875,9.99890232086182,,,,,83.9531030078024,,25,,,314111.15875,
,28752697.969,,15.7028707885742,-1.#QNAN,2.60480037539423e-009,,,,,314713.875,9.99890232086182,,,,,85.2595911979136,,25,,,314713.875,
,28752710.937,,15.1173045730591,-1.#QNAN,2.60480037539423e-009,,,,,315310.75125,9.99890232086182,,,,,86.824522082691,,25,,,315310.75125,
,28752723.703,,14.5161415481567,-1.#QNAN,2.60480037539423e-009,,,,,315939.07625,9.99890232086182,,,,,88.5705815129713,,25,,,315939.07625,
,28752736.578,,13.9374412155151,-1.#QNAN,2.60480037539423e-009,,,,,316565.085,9.99890232086182,,,,,89.9563714985957,,25,,,316565.085,
,28752749.516,,13.3531066131592,-1.#QNAN,2.60480037539423e-009,,,,,317212.0325,9.99890232086182,,,,,92.2801558665136,,25,,,317212.0325,
,28752762.531,,12.7830712509155,-1.#QNAN,2.60480037539423e-009,,,,,317876.21,9.99890232086182,,,,,94.6325708784736,,25,,,317876.21,
,28752775.484,,12.2371580505371,-1.#QNAN,2.60480037539423e-009,,,,,318520.86,9.99890232086182,,,,,99.3627740980738,,25,,,318520.86,
,28752787.875,,11.6885007476807,-1.#QNAN,2.60480037539423e-009,,,,,319220.1225,9.99890232086182,,,,,108.319853271655,,25,,,319220.1225,
,28752800.672,,11.1717882156372,-1.#QNAN,2.60480037539423e-009,,,,,319909.69875,9.99890232086182,,,,,114.665882869378,,25,,,319909.69875,
,28752813.203,,10.6343928527832,-1.#QNAN,2.60480037539423e-009,,,,,320666.3475,9.99890232086182,,,,,129.946300683788,,25,,,320666.3475,
,28752825.75,,10.1175220489502,-1.#QNAN,2.60480037539423e-009,,,,,321449.4525,9.99890232086182,,,,,151.553221365466,,25,,,321449.4525,
,28752839.172,,9.76632934570313,-1.#QNAN,2.60480037539423e-009,,,,,322112.02,9.99890232086182,,,,,88.0669972535059,,25,,,322112.02,
,28752851.844,,9.44914688110352,-1.#QNAN,2.60480037539423e-009,,,,,322724.47875,9.99890232086182,,,,,250.450362870739,,25,,,322724.47875,
,28752864.406,,8.93065887451172,-1.#QNAN,2.60480037539423e-009,,,,,324034.64625,9.99890232086182,,,,,382.639756405111,,25,,,324034.64625,
,28752877.203,,8.60007793426514,-1.#QNAN,2.60480037539423e-009,,,,,324744.73,9.99890232086182,,,,,289.066468907508,,25,,,324744.73,
,28752890.234,,8.13223739624024,-1.#QNAN,2.60480037539423e-009,,,,,325622.365,9.99890232086182,,,,,160.950869059401,,25,,,325622.365,
,28752903.156,,7.64687284469604,-1.#QNAN,2.60480037539423e-009,,,,,326274.975,9.99890232086182,,,,,293.8376237798,,25,,,326274.975,
,28752916.047,,7.11196174621582,-1.#QNAN,2.60480037539423e-009,,,,,327042.33,9.99890232086182,,,,,126.233507283946,,25,,,327042.33,
,28752928.312,,6.69871034622192,-1.#QNAN,2.60480037539423e-009,,,,,327625.095,9.99890232086182,,,,,91.9597325312909,,25,,,327625.095,
,28752941.312,,6.22356037139893,-1.#QNAN,2.60480037539423e-009,,,,,328295.6175,9.99890232086182,,,,,172.611920302503,,25,,,328295.6175,
,28752954.094,,5.72263803482056,-1.#QNAN,2.60480037539423e-009,,,,,329109.84,9.99890232086182,,,,,115.292974639484,,25,,,329109.84,
,28752966.906,,5.2182285118103,-1.#QNAN,2.60480037539423e-009,,,,,329912.71625,9.99890232086182,,,,,155.768641744661,,25,,,329912.71625,
,28752979.922,,4.57591453552246,-1.#QNAN,2.60480037539423e-009,,,,,331023.5025,9.99890232086182,,,,,159.813502386513,,25,,,331023.5025,
,28752992.812,,4.03534265518188,-1.#QNAN,2.60480037539423e-009,,,,,331915.41,9.99890232086182,,,,,125.122898812044,,25,,,331915.41,
,28753005.656,,3.99981179237366,-1.#QNAN,2.60480037539423e-009,,,,,331957.1975,9.99890232086182,,,,,71.9347157672812,,25,,,331957.1975,
,28753018.859,,3.99970860481262,-1.#QNAN,2.60480037539423e-009,,,,,331962.48875,9.99890232086182,,,,,73.5195253348983,,25,,,331962.48875,
,28753031.719,,3.99959203720093,-1.#QNAN,2.60480037539423e-009,,,,,331971.88625,9.99890232086182,,,,,9.38817433704831,,25,,,331971.88625,
,28753044.25,,4.00012310028076,-1.#QNAN,2.60480037539423e-009,,,,,331981.7125,9.99890232086182,,,,,15.8306115203551,,25,,,331981.7125,
,28753057.125,,3.99988596916199,-1.#QNAN,2.60480037539423e-009,,,,,331974.3875,9.99890232086182,,,,,13.2182426625824,,25,,,331974.3875,
,28753070,,3.99980907440186,-1.#QNAN,2.60480037539423e-009,,,,,331959.895,9.99890232086182,,,,,73.3277731203602,,25,,,331959.895,
,28753083.094,,3.99994867324829,-1.#QNAN,2.60480037539423e-009,,,,,331975.83375,9.99890232086182,,,,,11.0937933262798,,25,,,331975.83375,
,28753095.906,,4.00009098052979,-1.#QNAN,2.60480037539423e-009,,,,,331973.8225,9.99890232086182,,,,,11.2451161274017,,25,,,331973.8225,
,28753108.672,,3.99996169090271,-1.#QNAN,2.60480037539423e-009,,,,,331959.15,9.99890232086182,,,,,72.9225143558256,,25,,,331959.15,
,28753121.328,,3.99828773498535,-1.#QNAN,2.60480037539423e-009,,,,,331977.915,9.99890232086182,,,,,11.3144259841833,,25,,,331977.915,
,28753133.781,,4.00174737930298,-1.#QNAN,2.60480037539423e-009,,,,,331977.04375,9.99890232086182,,,,,11.8392090156897,,25,,,331977.04375,
,28753145.891,,4.00064483642578,-1.#QNAN,2.60480037539423e-009,,,,,331968.49125,9.99890232086182,,,,,10.4902051017209,,25,,,331968.49125,
,28753158.547,,4.00009240150452,-1.#QNAN,2.60480037539423e-009,,,,,331980.605,9.99890232086182,,,,,16.154406326139,,25,,,331980.605,
,28753171.25,,4.00009882926941,-1.#QNAN,2.60480037539423e-009,,,,,331976.89125,9.99890232086182,,,,,14.40719846305,,25,,,331976.89125,
,28753184.281,,4.00002918243408,-1.#QNAN,2.60480037539423e-009,,,,,331959.11375,9.99890232086182,,,,,73.0333386939897,,25,,,331959.11375,
,28753197.297,,3.99983509063721,-1.#QNAN,2.60480037539423e-009,,,,,331954.97125,9.99890232086182,,,,,72.2385381034881,,25,,,331954.97125,
,28753210.266,,4.00030584335327,-1.#QNAN,2.60480037539423e-009,,,,,331954.85,9.99890232086182,,,,,72.1053320448756,,25,,,331954.85,
,28753223.094,,3.99971619606018,-1.#QNAN,2.60480037539423e-009,,,,,331961.08375,9.99890232086182,,,,,73.6708165146323,,25,,,331961.08375,
,28753236.266,,3.9983674621582,-1.#QNAN,2.60480037539423e-009,,,,,331963.425,9.99890232086182,,,,,73.6589968156616,,25,,,331963.425,
,28753248.891,,3.99439964294434,-1.#QNAN,2.60480037539423e-009,,,,,331971.9875,9.99890232086182,,,,,74.1042699533393,,25,,,331971.9875,
,28753261.578,,3.99202763557434,-1.#QNAN,2.60480037539423e-009,,,,,331974.00375,9.99890232086182,,,,,73.6334574946883,,25,,,331974.00375,
,28753274.75,,3.99909282684326,-1.#QNAN,2.60480037539423e-009,,,,,331978.99,9.99890232086182,,,,,12.2922450732334,,25,,,331978.99,
,28753287.125,,4.00062883377075,-1.#QNAN,2.60480037539423e-009,,,,,331974.57125,9.99890232086182,,,,,13.0545782133741,,25,,,331974.57125,
